buggy,Requirement ID,Project name,dataset,date,measurementDateName,DA_ACT,DA_CND,DA_CNT,DA_IMP,DA_INC,DA_OPT,DA_SRC,DA_WKP,EX_DIR,EX_VRB,EX_SBJ,EX_RDS,EX_ACD,EX_AMG,EX_ICP,EX_CNS,EX_ENT,IT_POL,IT_SUB,EX_COD,CM_NNS,CM_PNS,CM_ONS
"1","HBASE-10420","HBASE","apachejit","2014-01-25","OneSecondBeforeFirstAssignmentDate","1","0","0","0","0","0","0","0","0","1","2","-118.71","0.2","0","0","4","1","0.0","0.0","True","0","0","0"
"1","HBASE-10422","HBASE","apachejit","2014-01-27","OneSecondBeforeFirstAssignmentDate","14","0","0","0","0","0","0","0","0","14","30","50.67","0.13861386138613863","1","1","84","2","-1.0","1.0","True","2","0.6666666666666666","1"
"0","HBASE-10423","HBASE","apachejit","2014-01-27","OneSecondBeforeFirstAssignmentDate","15","3","0","0","0","1","0","0","0","15","20","66.78","0.1595744680851064","0","0","85","2","-0.1037037037037037","0.13611111111111113","False","0","0","0"
"1","HBASE-10427","HBASE","apachejit","2014-01-27","OneSecondBeforeFirstAssignmentDate","17","2","0","2","0","1","1","0","0","17","44","69.41","0.1118421052631579","2","0","133","9","0.04890873015873016","0.5845238095238096","True","0","0","0"
"0","HBASE-10429","HBASE","apachejit","2014-01-28","OneSecondBeforeFirstAssignmentDate","9","3","0","0","0","1","0","0","0","9","22","65.12","0.10465116279069768","0","1","74","5","0.1361111111111111","0.26666666666666666","False","0","0","0"
"0","HBASE-1043","HBASE","apachejit","2008-12-03","OneSecondBeforeFirstAssignmentDate","6","1","0","0","0","0","0","0","0","6","6","48.3","0.18181818181818182","1","1","29","0","0.0","0.0","False","0","0","0"
"1","HBASE-10431","HBASE","apachejit","2014-01-28","OneSecondBeforeFirstAssignmentDate","7","0","0","1","0","0","0","0","0","7","15","48.64","0.12962962962962962","1","0","45","1","0.5","0.2125","True","0","0","0"
"1","HBASE-10434","HBASE","apachejit","2014-01-28","OneSecondBeforeFirstAssignmentDate","14","3","0","0","0","2","1","0","0","14","27","68.91","0.12727272727272726","1","0","97","7","0.07499999999999997","0.5166666666666667","False","0","0","0"
"0","HBASE-10438","HBASE","apachejit","2014-01-29","OneSecondBeforeFirstAssignmentDate","35","3","0","1","0","1","3","0","1","35","108","-35.54","0.0708502024291498","1","0","278","32","-0.0813888888888889","0.3972222222222222","True","0","0","0"
"0","HBASE-10440","HBASE","apachejit","2014-01-29","OneSecondBeforeFirstAssignmentDate","12","2","0","0","0","0","0","0","0","12","20","39.03","0.15584415584415584","0","1","61","2","-0.10416666666666669","0.5263888888888888","False","0","0","0"
"1","HBASE-10452","HBASE","apachejit","2014-02-12","OneSecondBeforeFirstAssignmentDate","93","14","2","7","1","6","63","1","6","93","229","44.1","0.047667862634546386","8","0","828","45","0.0025441099304735716","0.4888495343040796","True","3","0.23076923076923078","1"
"1","HBASE-10455","HBASE","apachejit","2014-02-03","OneSecondBeforeFirstAssignmentDate","17","4","0","1","0","0","0","0","0","17","32","65.62","0.11724137931034483","1","0","113","8","0.027380952380952388","0.38571428571428573","False","0","0","0"
"0","HBASE-10457","HBASE","apachejit","2014-02-03","OneSecondBeforeFirstAssignmentDate","5","1","0","0","0","0","0","0","0","5","12","43.59","0.10638297872340426","1","0","43","2","-0.16666666666666666","0.7999999999999999","False","0","0","0"
"0","HBASE-10460","HBASE","apachejit","2014-02-03","OneSecondBeforeFirstAssignmentDate","2","0","0","2","0","0","0","0","0","2","14","38.48","0.0273972602739726","2","0","46","6","-0.11666666666666665","0.5","True","0","0","0"
"0","HBASE-10471","HBASE","apachejit","2014-02-05","OneSecondBeforeFirstAssignmentDate","8","0","0","2","0","0","0","0","0","8","13","73.03","0.18181818181818182","1","0","34","4","0.0","0.0","False","0","0","0"
"1","HBASE-10472","HBASE","apachejit","2014-02-05","OneSecondBeforeFirstAssignmentDate","10","0","0","1","0","1","0","0","0","10","20","69.89","0.09615384615384616","2","0","79","5","0.10982142857142857","0.3678571428571428","False","0","0","0"
"1","HBASE-10473","HBASE","apachejit","2014-02-05","OneSecondBeforeFirstAssignmentDate","6","0","0","0","0","0","0","0","0","6","10","73.17","0.1875","0","0","30","0","0.0","0.125","True","0","0","0"
"0","HBASE-10475","HBASE","apachejit","2014-02-05","OneSecondBeforeFirstAssignmentDate","8","0","0","0","0","1","0","0","0","8","40","-186.7","0.041884816753926704","0","0","87","9","-0.2147222222222222","0.6038888888888889","True","0","0","0"
"0","HBASE-10480","HBASE","apachejit","2014-02-07","OneSecondBeforeFirstAssignmentDate","7","0","0","0","0","2","1","0","0","7","40","-10.87","0.03804347826086957","0","0","98","12","-0.455952380952381","0.5821428571428571","True","0","0","0"
"1","HBASE-10482","HBASE","apachejit","2014-02-07","OneSecondBeforeFirstAssignmentDate","48","0","0","1","0","5","6","0","0","48","112","24.44","0.07920792079207921","3","0","356","44","-0.09417293233082706","0.5578738512949041","True","0","0","0"
"1","HBASE-10483","HBASE","apachejit","2014-02-08","OneSecondBeforeFirstAssignmentDate","7","3","0","1","0","1","0","0","0","7","8","53.58","0.16666666666666666","1","1","37","2","0.0","0.1","False","1","0.5","1"
"0","HBASE-10485","HBASE","apachejit","2014-02-07","OneSecondBeforeFirstAssignmentDate","13","2","0","1","0","1","1","0","0","13","26","9.85","0.12149532710280374","1","0","75","8","-0.05833333333333333","0.6583333333333333","False","0","0.0","0"
"1","HBASE-10490","HBASE","apachejit","2014-02-10","OneSecondBeforeFirstAssignmentDate","30","4","0","1","0","3","0","0","0","30","51","68.06","0.12875536480686695","1","0","188","9","0.017658730158730162","0.5129960317460318","True","0","0","0"
"0","HBASE-10493","HBASE","apachejit","2014-02-10","OneSecondBeforeFirstAssignmentDate","5","0","0","2","0","0","0","0","0","5","9","-21.56","0.1388888888888889","2","0","25","1","0.08333333333333333","0.75","False","0","0","0"
"0","HBASE-10498","HBASE","apachejit","2014-02-11","OneSecondBeforeFirstAssignmentDate","23","4","0","1","0","4","0","0","0","23","46","52.09","0.1270718232044199","2","0","153","3","0.18439393939393936","0.5146464646464647","False","0","0","0"
"1","HBASE-10499","HBASE","apachejit","2014-02-11","OneSecondBeforeFirstAssignmentDate","45","3","0","0","0","1","2","0","1","45","145","27.69","0.06465517241379311","5","0","426","59","0.058750000000000004","0.4769444444444445","True","0","0","0"
"1","HBASE-10500","HBASE","apachejit","2014-02-11","OneSecondBeforeFirstAssignmentDate","17","3","0","0","0","1","1","0","0","17","29","46.57","0.136","0","0","99","8","0.021428571428571432","0.5535714285714286","True","0","0","0"
"1","HBASE-10511","HBASE","apachejit","2014-02-12","OneSecondBeforeFirstAssignmentDate","4","0","0","0","0","0","0","0","0","4","6","39.29","0.16666666666666666","0","0","21","1","0.5","1.0","False","0","0","0"
"1","HBASE-10516","HBASE","apachejit","2014-02-13","OneSecondBeforeFirstAssignmentDate","17","4","0","1","0","1","3","0","0","17","41","49.01","0.09659090909090909","0","0","130","4","-0.045454545454545456","0.36590909090909096","True","0","0","0"
"0","HBASE-10517","HBASE","apachejit","2014-02-13","OneSecondBeforeFirstAssignmentDate","2","0","0","0","0","0","0","0","0","2","16","-329.1","0.02040816326530612","0","0","41","6","-0.3125","0.4375","True","0","0","0"
"0","HBASE-10518","HBASE","apachejit","2014-02-14","OneSecondBeforeFirstAssignmentDate","5","2","0","0","0","0","0","0","0","5","11","48.87","0.1282051282051282","0","0","28","1","-0.016666666666666673","0.4166666666666667","False","1","0.5","1"
"0","HBASE-10519","HBASE","apachejit","2014-02-13","OneSecondBeforeFirstAssignmentDate","4","0","0","0","0","0","0","0","0","4","8","57.64","0.21052631578947367","0","0","16","1","0.0","0.4","False","0","0","0"
"0","HBASE-10520","HBASE","apachejit","2014-02-13","OneSecondBeforeFirstAssignmentDate","3","0","0","0","0","0","0","0","0","3","8","41.32","0.17647058823529413","0","0","14","1","0.0","0.0","False","0","0","0"
"0","HBASE-10521","HBASE","apachejit","2014-02-13","OneSecondBeforeFirstAssignmentDate","3","0","0","0","0","0","0","0","0","3","9","49.18","0.15789473684210525","0","0","16","3","0.0","0.0","False","0","0","0"
"0","HBASE-10522","HBASE","apachejit","2014-02-13","OneSecondBeforeFirstAssignmentDate","9","0","0","0","0","0","2","0","0","9","15","41.06","0.13432835820895522","2","0","55","3","-0.1875","0.5291666666666667","False","0","0","0"
"0","HBASE-10523","HBASE","apachejit","2014-02-13","OneSecondBeforeFirstAssignmentDate","7","0","0","0","0","0","0","0","0","7","15","36.66","0.15217391304347827","0","0","39","4","-0.25","0.5","False","0","0","0"
"1","HBASE-10525","HBASE","apachejit","2014-02-13","OneSecondBeforeFirstAssignmentDate","12","1","0","1","0","0","0","0","0","12","22","74.49","0.12631578947368421","0","0","82","2","0.24732142857142858","0.4845238095238096","True","0","0","0"
"1","HBASE-10526","HBASE","apachejit","2014-02-13","OneSecondBeforeFirstAssignmentDate","4","0","0","1","0","0","1","0","0","4","8","14.63","0.17391304347826086","1","0","18","2","0.0","0.0","False","0","0","0"
"1","HBASE-10528","HBASE","apachejit","2014-12-06","OneSecondBeforeFirstAssignmentDate","46","4","0","0","0","4","0","0","0","46","64","70.94","0.17624521072796934","1","0","224","6","0.16428571428571428","0.6450892857142857","False","0","0.0","0"
"0","HBASE-10531","HBASE","apachejit","2014-02-14","OneSecondBeforeFirstAssignmentDate","10","0","0","0","0","1","0","0","0","10","16","65.49","0.14705882352941177","0","0","53","3","0.0","0.625","False","0","0","0"
"1","HBASE-10537","HBASE","apachejit","2014-02-14","OneSecondBeforeFirstAssignmentDate","12","1","0","0","0","0","0","0","0","12","8","53.21","0.27906976744186046","0","1","36","3","-0.5","0.29999999999999993","False","0","0","0"
"0","HBASE-1054","HBASE","apachejit","2008-12-10","OneSecondBeforeFirstAssignmentDate","20","1","0","0","0","0","0","0","4","20","33","73.47","0.1652892561983471","3","0","103","4","-0.0913510101010101","0.4515151515151515","False","0","0","0"
"0","HBASE-10543","HBASE","apachejit","2014-02-14","OneSecondBeforeFirstAssignmentDate","7","0","0","0","0","0","0","0","0","7","6","29.52","0.25","0","0","24","1","-0.1","0.6","False","0","0","0"
"1","HBASE-10545","HBASE","apachejit","2014-02-16","OneSecondBeforeFirstAssignmentDate","19","0","0","0","0","1","0","0","0","19","29","86.3","0.1484375","1","0","95","4","-0.11527777777777778","0.35694444444444445","True","1","0.5","1"
"0","HBASE-10546","HBASE","apachejit","2014-02-17","OneSecondBeforeFirstAssignmentDate","18","1","0","0","0","0","1","0","0","18","38","59.09","0.11320754716981132","0","0","134","7","0.007142857142857141","0.4333333333333334","False","1","0.2","1"
"1","HBASE-10549","HBASE","apachejit","2014-03-06","OneSecondBeforeFirstAssignmentDate","19","2","0","4","0","0","21","0","0","19","39","28.2","0.09547738693467336","2","0","102","15","0.25","0.3333333333333333","False","1","0.1111111111111111","1"
"0","HBASE-1055","HBASE","apachejit","2008-12-11","OneSecondBeforeFirstAssignmentDate","11","1","0","0","0","0","22","0","0","11","32","4.03","0.04824561403508772","0","0","81","12","0.3333333333333333","0.4166666666666667","True","0","0","0"
"0","HBASE-10556","HBASE","apachejit","2014-02-17","OneSecondBeforeFirstAssignmentDate","64","2","1","2","0","1","3","0","0","64","79","34.12","0.1588089330024814","3","0","343","11","0.02654671717171717","0.35735479797979797","True","0","0","0"
"0","HBASE-1056","HBASE","apachejit","2008-12-12","OneSecondBeforeFirstAssignmentDate","2","0","0","0","0","0","0","0","1","2","2","48.47","0.2","0","0","6","0","0.0","0.0","False","0","0","0"
"1","HBASE-10560","HBASE","apachejit","2014-02-17","OneSecondBeforeFirstAssignmentDate","2","0","0","0","0","2","0","0","0","2","6","97.2","0.10526315789473684","0","0","16","0","0.0","0.0","False","0","0","0"
"1","HBASE-10566","HBASE","apachejit","2014-02-19","OneSecondBeforeFirstAssignmentDate","35","3","0","5","0","9","0","1","1","35","86","66.57","0.09803921568627451","4","0","303","13","0.024567099567099564","0.4918872793872794","False","0","0","0"
"1","HBASE-10567","HBASE","apachejit","2014-02-19","OneSecondBeforeFirstAssignmentDate","9","1","0","0","0","0","2","0","0","9","15","35.95","0.15","0","0","50","3","0.0","0.0","False","0","0","0"
"1","HBASE-10573","HBASE","apachejit","2014-02-20","OneSecondBeforeFirstAssignmentDate","3","0","0","0","0","0","0","0","0","3","3","90.77","0.21428571428571427","0","0","12","1","0.0","0.0","False","0","0","0"
"1","HBASE-1058","HBASE","apachejit","2009-04-12","OneSecondBeforeFirstAssignmentDate","3","0","0","1","0","1","0","0","0","3","7","60.31","0.11538461538461539","0","0","22","0","0.43333333333333335","0.8333333333333334","False","2","0.25","1"
"0","HBASE-10581","HBASE","apachejit","2014-02-21","OneSecondBeforeFirstAssignmentDate","6","1","0","1","0","0","0","0","0","6","12","82.51","0.13953488372093023","0","1","35","3","0.0","0.0","False","0","0","0"
"1","HBASE-10587","HBASE","apachejit","2014-02-21","OneSecondBeforeFirstAssignmentDate","6","0","0","0","0","0","0","0","0","6","13","62.85","0.0967741935483871","0","0","51","0","-0.16458333333333333","0.6083333333333333","False","0","0","0"
"0","HBASE-10589","HBASE","apachejit","2014-02-22","OneSecondBeforeFirstAssignmentDate","3","1","0","1","0","0","0","0","0","3","3","38.48","0.16666666666666666","0","0","15","2","-0.4","0.9","False","0","0","0"
"1","HBASE-10591","HBASE","apachejit","2014-02-22","OneSecondBeforeFirstAssignmentDate","12","0","0","1","0","1","0","0","3","12","22","58.58","0.13186813186813187","2","0","76","2","0.0032407407407407294","0.42731481481481487","False","0","0","0"
"1","HBASE-10592","HBASE","apachejit","2014-02-22","OneSecondBeforeFirstAssignmentDate","21","1","0","0","0","1","0","0","0","21","48","58.79","0.1076923076923077","0","0","163","9","-0.020151515151515156","0.453939393939394","True","0","0","0"
"0","HBASE-10597","HBASE","apachejit","2014-02-24","OneSecondBeforeFirstAssignmentDate","7","0","0","2","0","1","0","0","0","7","12","59.6","0.14285714285714285","2","1","35","0","0.0","0.0","False","0","0","0"
"0","HBASE-10598","HBASE","apachejit","2014-02-25","OneSecondBeforeFirstAssignmentDate","67","9","1","10","0","6","3","0","0","67","140","44.85","0.11001642036124795","6","0","496","30","-0.004573687182382836","0.3539055147750799","True","0","0.0","0"
"0","HBASE-10599","HBASE","apachejit","2014-02-24","OneSecondBeforeFirstAssignmentDate","3","0","0","0","0","0","0","0","0","3","7","-43.59","0.10714285714285714","0","0","20","2","0.25","0.45","False","0","0","0"
"0","HBASE-10600","HBASE","apachejit","2014-02-24","OneSecondBeforeFirstAssignmentDate","8","2","0","2","0","0","1","0","0","8","13","57.27","0.11428571428571428","2","1","56","3","-0.08","0.4714285714285714","False","0","0.0","0"
"1","HBASE-10606","HBASE","apachejit","2014-02-25","OneSecondBeforeFirstAssignmentDate","11","2","0","2","0","1","0","0","0","11","23","57.27","0.125","0","0","70","2","-0.2791666666666666","0.5833333333333333","True","0","0","0"
"1","HBASE-10608","HBASE","apachejit","2014-02-25","OneSecondBeforeFirstAssignmentDate","4","0","0","0","0","0","0","0","0","4","7","26.47","0.17391304347826086","0","0","22","1","0.125","0.36250000000000004","False","0","0","0"
"1","HBASE-10614","HBASE","apachejit","2014-02-26","OneSecondBeforeFirstAssignmentDate","35","2","0","1","0","4","2","0","0","35","64","60.41","0.10903426791277258","0","0","217","18","-0.08611111111111112","0.28888888888888886","True","0","0","0"
"1","HBASE-10615","HBASE","apachejit","2014-02-26","OneSecondBeforeFirstAssignmentDate","13","0","0","0","0","1","5","0","3","13","58","-44.81","0.04961832061068702","0","0","148","21","-0.028571428571428574","0.5285714285714286","True","0","0","0"
"0","HBASE-10618","HBASE","apachejit","2014-02-26","OneSecondBeforeFirstAssignmentDate","4","0","0","1","0","0","2","0","2","4","4","43.9","0.14814814814814814","1","0","21","0","0.0","0.0","False","0","0","0"
"0","HBASE-1062","HBASE","apachejit","2008-12-14","OneSecondBeforeFirstAssignmentDate","11","4","0","0","0","2","0","0","3","11","18","55.88","0.1375","1","0","72","3","0.12142857142857143","0.4761904761904762","False","0","0.0","0"
"1","HBASE-10622","HBASE","apachejit","2014-02-27","OneSecondBeforeFirstAssignmentDate","5","0","0","0","0","1","0","0","0","5","9","61.16","0.11904761904761904","2","0","38","0","0.11249999999999999","0.19583333333333333","False","0","0","0"
"0","HBASE-1063","HBASE","apachejit","2008-12-14","OneSecondBeforeFirstAssignmentDate","14","1","0","0","0","1","27","1","0","14","54","20.65","0.033816425120772944","0","0","177","14","0.33333333333333337","0.5770833333333334","True","0","0","0"
"0","HBASE-10630","HBASE","apachejit","2014-02-27","OneSecondBeforeFirstAssignmentDate","19","1","0","1","0","0","1","0","0","19","43","-127.99","0.04656862745098039","1","0","163","32","-0.17124125874125878","0.39073426573426573","True","0","0","0"
"1","HBASE-10632","HBASE","apachejit","2014-02-28","OneSecondBeforeFirstAssignmentDate","32","2","0","1","0","0","0","0","0","32","141","-27.68","0.047976011994003","0","0","296","56","-0.375","0.64","True","0","0","0"
"0","HBASE-10633","HBASE","apachejit","2014-02-28","OneSecondBeforeFirstAssignmentDate","1","0","0","0","0","0","0","0","0","1","1","-177.93","0.2","0","1","4","0","0.0","0.0","False","0","0","0"
"0","HBASE-10635","HBASE","apachejit","2014-03-03","OneSecondBeforeFirstAssignmentDate","8","1","0","1","0","0","1","0","1","8","40","-185.99","0.04678362573099415","0","0","81","11","-0.30954545454545457","0.5640909090909092","True","0","0","0"
