RequirementID,ProjectName,Buggy,MaxSimilarity_TF-IDF_Cosine_Title,AvgSimilarity_TF-IDF_Cosine_Title,MaxSimilarity_Jaccard_Title,AvgSimilarity_Jaccard_Title,MaxSimilarity_EuclideanDistance_Title,AvgSimilarity_EuclideanDistance_Title,MaxSimilarity_TF-IDF_Cosine_Text,AvgSimilarity_TF-IDF_Cosine_Text,MaxSimilarity_Jaccard_Text,AvgSimilarity_Jaccard_Text,MaxSimilarity_EuclideanDistance_Text,AvgSimilarity_EuclideanDistance_Text
HIVE-756,HIVE,0.0,1.0000,0.0837,0.1429,0.0100,0.0090,0.0048,1.0000,0.1470,0.0714,0.0092,1.0000,0.0319
HIVE-591,HIVE,1.0,1.0000,0.0831,0.1333,0.0065,0.0073,0.0039,1.0000,0.2700,0.0851,0.0144,1.0000,0.0307
HIVE-584,HIVE,1.0,1.0000,0.0639,0.1250,0.0071,0.0075,0.0048,1.0000,0.2836,0.0435,0.0104,1.0000,0.0306
HIVE-667,HIVE,1.0,1.0000,0.0727,0.0714,0.0047,0.0074,0.0044,1.0000,0.1834,0.0833,0.0096,1.0000,0.0310
HIVE-718,HIVE,1.0,1.0000,0.2609,0.2308,0.0247,0.0084,0.0045,1.0000,0.2442,0.1463,0.0155,1.0000,0.0301
HIVE-74,HIVE,1.0,1.0000,0.1408,0.2222,0.0147,0.0188,0.0049,1.0000,0.1957,0.0625,0.0080,1.0000,0.0301
HIVE-771,HIVE,1.0,1.0000,0.0642,0.1429,0.0056,0.0086,0.0047, , , , , , 
HIVE-838,HIVE,0.0,1.0000,0.0631,0.0909,0.0066,0.0065,0.0046,1.0000,0.2068,0.1463,0.0101,1.0000,0.0383
HIVE-827,HIVE,1.0,1.0000,0.0091,0.0588,0.0005,0.0105,0.0049,1.0000,0.0597,0.0455,0.0021,1.0000,0.0403
HIVE-817,HIVE,0.0,1.0000,0.1055,0.0769,0.0068,0.0097,0.0045,1.0000,0.2703,0.0909,0.0163,1.0000,0.0382
HIVE-716,HIVE,1.0,1.0000,0.0180,0.1429,0.0022,0.0103,0.0047,1.0000,0.2222,0.0508,0.0095,1.0000,0.0380
HIVE-795,HIVE,1.0,0.0000,0.0000,0.0000,0.0000,0.0220,0.0049,1.0000,0.2375,0.0833,0.0102,1.0000,0.0378
HIVE-845,HIVE,0.0,0.0000,0.0000,0.0000,0.0000,0.0080,0.0050,1.0000,0.1937,0.0435,0.0075,1.0000,0.0374
HIVE-853,HIVE,1.0,1.0000,0.1781,0.2000,0.0190,0.0084,0.0049, , , , , , 
HIVE-858,HIVE,0.0,1.0000,0.0413,0.1250,0.0041,0.0106,0.0048,1.0000,0.1759,0.0645,0.0071,1.0000,0.0463
HIVE-864,HIVE,0.0,0.0000,0.0000,0.0000,0.0000,0.0090,0.0059, , , , , , 
HIVE-865,HIVE,0.0,1.0000,0.0387,0.0769,0.0030,0.0084,0.0046, , , , , , 
HIVE-868,HIVE,1.0,1.0000,0.0277,0.1429,0.0040,0.0080,0.0047, , , , , , 
HIVE-869,HIVE,1.0,1.0000,0.2184,0.1818,0.0232,0.0079,0.0047,1.0000,0.3786,0.0652,0.0139,1.0000,0.0540
HIVE-876,HIVE,0.0,0.0000,0.0000,0.0000,0.0000,0.0089,0.0051,1.0000,0.0439,0.0435,0.0017,1.0000,0.0549
HIVE-878,HIVE,0.0,1.0000,0.0690,0.1818,0.0061,0.0097,0.0044,1.0000,0.0877,0.0690,0.0037,1.0000,0.0541
HIVE-882,HIVE,0.0,1.0000,0.0603,0.1429,0.0056,0.0082,0.0050,1.0000,0.1792,0.1111,0.0086,1.0000,0.0552
HIVE-893,HIVE,0.0,1.0000,0.1034,0.0909,0.0081,0.0088,0.0045,1.0000,0.1199,0.0517,0.0047,1.0000,0.0542
HIVE-873,HIVE,1.0,1.0000,0.0837,0.1429,0.0099,0.0090,0.0050,1.0000,0.2696,0.0566,0.0116,1.0000,0.0537
HIVE-880,HIVE,1.0,1.0000,0.1976,0.1818,0.0171,0.0075,0.0044, , , , , , 
HIVE-883,HIVE,1.0,1.0000,0.0763,0.1111,0.0064,0.0085,0.0047,1.0000,0.2159,0.0638,0.0085,1.0000,0.0612
HIVE-903,HIVE,0.0,1.0000,0.1691,0.1250,0.0184,0.0075,0.0051,1.0000,0.1485,0.0566,0.0066,1.0000,0.0609
HIVE-905,HIVE,1.0,1.0000,0.1686,0.2500,0.0217,0.0099,0.0051, , , , , , 
HIVE-840,HIVE,0.0,1.0000,0.0675,0.0909,0.0058,0.0077,0.0043,1.0000,0.1072,0.0625,0.0042,1.0000,0.0689
HIVE-819,HIVE,1.0,1.0000,0.1142,0.2500,0.0149,0.0119,0.0051,0.8165,0.2221,0.0882,0.0117,1.0000,0.0687
HIVE-907,HIVE,0.0,1.0000,0.0083,0.1667,0.0014,0.0088,0.0052,1.0000,0.0297,0.0714,0.0028,1.0000,0.0688
HIVE-910,HIVE,1.0,1.0000,0.2351,0.1538,0.0188,0.0080,0.0043, , , , , , 
HIVE-911,HIVE,0.0,1.0000,0.1124,0.5000,0.0227,0.0123,0.0067,1.0000,0.1232,0.0909,0.0057,1.0000,0.0767
HIVE-870,HIVE,1.0,1.0000,0.0082,0.1429,0.0012,0.0497,0.0107,1.0000,0.3004,0.0575,0.0138,1.0000,0.0756
HIVE-914,HIVE,0.0,1.0000,0.0081,0.1250,0.0010,0.0110,0.0068,1.0000,0.1202,0.0690,0.0046,1.0000,0.0753
HIVE-947,HIVE,0.0,1.0000,0.1114,0.1111,0.0109,0.0076,0.0045,1.0000,0.2232,0.0488,0.0101,1.0000,0.0752
HIVE-949,HIVE,0.0,0.0000,0.0000,0.0000,0.0000,0.0089,0.0051,1.0000,0.2090,0.0600,0.0101,1.0000,0.0752
HIVE-953,HIVE,1.0,1.0000,0.0244,0.2500,0.0051,0.0119,0.0058,1.0000,0.1782,0.0500,0.0074,1.0000,0.0755
HIVE-957,HIVE,1.0,0.4472,0.0036,0.1111,0.0009,0.0099,0.0053,1.0000,0.4144,0.0920,0.0210,1.0000,0.0745
HIVE-961,HIVE,0.0,1.0000,0.0320,0.1111,0.0032,0.0099,0.0047, , , , , , 
HIVE-549,HIVE,1.0,0.0000,0.0000,0.0000,0.0000,0.0148,0.0060,1.0000,0.2404,0.0513,0.0109,1.0000,0.0740
HIVE-966,HIVE,0.0,1.0000,0.1050,0.1818,0.0107,0.0202,0.0045, , , , , , 
HIVE-935,HIVE,1.0,1.0000,0.0079,0.1429,0.0011,0.0117,0.0061,1.0000,0.1136,0.0556,0.0051,1.0000,0.0737
HIVE-946,HIVE,0.0,1.0000,0.0079,0.1111,0.0009,0.0442,0.0053,1.0000,0.1771,0.0465,0.0062,1.0000,0.0729
HIVE-991,HIVE,0.0,1.0000,0.0315,0.1250,0.0034,0.0080,0.0056,1.0000,0.0085,0.0800,0.0011,1.0000,0.0755
HIVE-595,HIVE,1.0,1.0000,0.1876,0.1538,0.0173,0.0104,0.0045,1.0000,0.1415,0.0588,0.0070,1.0000,0.0732
HIVE-993,HIVE,1.0,1.0000,0.2103,0.2857,0.0270,0.0350,0.0051,1.0000,0.2240,0.1765,0.0119,1.0000,0.0732
HIVE-999,HIVE,1.0,1.0000,0.2233,0.3000,0.0238,0.0117,0.0045,0.0000,0.0000,0.0000,0.0000,1.0000,0.0769
HIVE-1001,HIVE,0.0,0.7071,0.0054,0.0714,0.0005,0.0116,0.0051,1.0000,0.3425,0.0562,0.0158,1.0000,0.0711
HIVE-1006,HIVE,1.0,0.0000,0.0000,0.0000,0.0000,0.0136,0.0052,1.0000,0.3954,0.0606,0.0164,1.0000,0.0713
HIVE-913,HIVE,0.0,1.0000,0.0903,0.0909,0.0072,0.0077,0.0043,1.0000,0.2187,0.1224,0.0137,1.0000,0.0708
HIVE-927,HIVE,0.0,1.0000,0.0076,0.1429,0.0011,0.0108,0.0070,1.0000,0.2461,0.1364,0.0132,1.0000,0.0704
HIVE-977,HIVE,1.0,1.0000,0.0763,0.1250,0.0077,0.0151,0.0051,1.0000,0.3032,0.0778,0.0127,1.0000,0.0705
HIVE-1009,HIVE,1.0,1.0000,0.0410,0.1000,0.0036,0.0094,0.0044,1.0000,0.2754,0.1429,0.0142,1.0000,0.0701
HIVE-979,HIVE,1.0,0.0000,0.0000,0.0000,0.0000,0.0131,0.0054, , , , , , 
HIVE-1012,HIVE,0.0,1.0000,0.0127,0.1111,0.0016,0.0086,0.0048,1.0000,0.1865,0.1111,0.0074,1.0000,0.0766
HIVE-963,HIVE,1.0,1.0000,0.0404,0.1111,0.0046,0.0074,0.0050,1.0000,0.2250,0.0588,0.0110,1.0000,0.0767
HIVE-1017,HIVE,0.0,1.0000,0.2135,0.0833,0.0154,0.0059,0.0039, , , , , , 
HIVE-1020,HIVE,1.0,1.0000,0.0815,0.0909,0.0057,0.0097,0.0048, , , , , , 
HIVE-1023,HIVE,1.0,1.0000,0.0654,0.1429,0.0067,0.0134,0.0051,1.0000,0.1949,0.0556,0.0068,1.0000,0.0827
HIVE-1030,HIVE,1.0,1.0000,0.1292,0.1667,0.0119,0.0253,0.0047,1.0000,0.0433,0.1250,0.0026,1.0000,0.0864
HIVE-458,HIVE,0.0,1.0000,0.0196,0.0909,0.0019,0.0090,0.0046,1.0000,0.0768,0.0444,0.0046,1.0000,0.0816
HIVE-1036,HIVE,1.0,1.0000,0.0878,0.1111,0.0091,0.0099,0.0043,1.0000,0.1262,0.0588,0.0052,1.0000,0.0819
HIVE-978,HIVE,1.0,1.0000,0.0842,0.1111,0.0078,0.0103,0.0046,1.0000,0.0958,0.0370,0.0038,1.0000,0.0811
HIVE-1037,HIVE,1.0,1.0000,0.0979,0.1818,0.0087,0.0074,0.0044,1.0000,0.2152,0.0638,0.0108,1.0000,0.0807
HIVE-1039,HIVE,1.0,1.0000,0.0547,0.2000,0.0063,0.0100,0.0046,1.0000,0.2824,0.0845,0.0164,1.0000,0.0799
HIVE-1047,HIVE,1.0,1.0000,0.0070,0.1000,0.0007,0.0091,0.0058,1.0000,0.3540,0.0577,0.0170,1.0000,0.0792
HIVE-1048,HIVE,1.0,1.0000,0.0728,0.0833,0.0048,0.0103,0.0047,1.0000,0.0649,0.0732,0.0033,1.0000,0.0790
HIVE-983,HIVE,1.0,1.0000,0.0237,0.1000,0.0023,0.0127,0.0045,1.0000,0.3328,0.0510,0.0103,1.0000,0.0783
HIVE-1046,HIVE,1.0,1.0000,0.0138,0.1429,0.0020,0.0236,0.0051,1.0000,0.1929,0.1053,0.0103,1.0000,0.0782
HIVE-1081,HIVE,1.0,1.0000,0.0137,0.0833,0.0011,0.0088,0.0055,1.0000,0.2531,0.0341,0.0054,1.0000,0.0772
HIVE-1072,HIVE,1.0,1.0000,0.2306,0.2000,0.0188,0.0080,0.0041,1.0000,0.1658,0.0732,0.0091,1.0000,0.0767
HIVE-1088,HIVE,1.0,1.0000,0.0453,0.0769,0.0031,0.0117,0.0044, , , , , , 
HIVE-1102,HIVE,0.0,1.0000,0.0470,0.1429,0.0043,0.0437,0.0051,1.0000,0.0237,0.0303,0.0012,1.0000,0.0842
HIVE-763,HIVE,1.0,1.0000,0.2156,0.2000,0.0149,0.0095,0.0045,1.0000,0.0523,0.0303,0.0022,1.0000,0.0824
HIVE-1108,HIVE,1.0,1.0000,0.0067,0.1000,0.0007,0.0095,0.0052,1.0000,0.0860,0.0426,0.0030,1.0000,0.0823
HIVE-1093,HIVE,1.0,1.0000,0.1709,0.1176,0.0108,0.0081,0.0040,1.0000,0.1812,0.0769,0.0077,1.0000,0.0816
HIVE-1106,HIVE,1.0,1.0000,0.2117,0.2308,0.0258,0.0103,0.0041,1.0000,0.1706,0.1000,0.0089,1.0000,0.0818
HIVE-1112,HIVE,1.0,0.0000,0.0000,0.0000,0.0000,0.0095,0.0048,1.0000,0.0263,0.0500,0.0009,1.0000,0.0811
HIVE-1092,HIVE,1.0,1.0000,0.1920,0.0833,0.0137,0.0109,0.0044,1.0000,0.0461,0.0500,0.0027,1.0000,0.0801
HIVE-1109,HIVE,0.0,1.0000,0.0194,0.1429,0.0022,0.0123,0.0055,1.0000,0.3013,0.0833,0.0151,1.0000,0.0794
HIVE-1068,HIVE,1.0,1.0000,0.0818,0.0500,0.0052,0.0080,0.0039,1.0000,0.2444,0.0714,0.0122,1.0000,0.0793
HIVE-1119,HIVE,1.0,1.0000,0.0064,0.1000,0.0006,0.0206,0.0055,1.0000,0.0064,0.0588,0.0004,1.0000,0.0802
HIVE-1121,HIVE,0.0,1.0000,0.0199,0.1429,0.0032,0.0116,0.0054,1.0000,0.2749,0.1429,0.0168,1.0000,0.0795
HIVE-1127,HIVE,1.0,1.0000,0.1128,0.4000,0.0170,0.0114,0.0059,1.0000,0.2083,0.0870,0.0094,1.0000,0.0790
HIVE-1124,HIVE,1.0,1.0000,0.0380,0.1111,0.0033,0.0083,0.0046,1.0000,0.1103,0.0548,0.0058,1.0000,0.0777
HIVE-1128,HIVE,1.0,1.0000,0.0377,0.1000,0.0032,0.0081,0.0045,1.0000,0.1338,0.0508,0.0062,1.0000,0.0775
HIVE-1132,HIVE,1.0,1.0000,0.1919,0.2222,0.0212,0.0090,0.0049,1.0000,0.3656,0.0580,0.0145,1.0000,0.0769
HIVE-862,HIVE,1.0,1.0000,0.0186,0.1250,0.0020,0.0115,0.0052,1.0000,0.2420,0.0597,0.0117,1.0000,0.0764
HIVE-894,HIVE,0.0,1.0000,0.0396,0.1429,0.0043,0.0087,0.0052,0.5345,0.0180,0.0513,0.0019,1.0000,0.0759
HIVE-1140,HIVE,1.0,1.0000,0.0599,0.1000,0.0053,0.0092,0.0047,1.0000,0.1961,0.0652,0.0096,1.0000,0.0761
HIVE-1164,HIVE,0.0,1.0000,0.0491,0.1429,0.0049,0.0141,0.0048,1.0000,0.0746,0.0588,0.0035,1.0000,0.0761
HIVE-1167,HIVE,1.0,1.0000,0.0368,0.1000,0.0024,0.0104,0.0045,1.0000,0.1698,0.0645,0.0065,1.0000,0.0757
HIVE-1117,HIVE,1.0,1.0000,0.0244,0.4000,0.0049,0.0208,0.0061,1.0000,0.2108,0.0714,0.0098,1.0000,0.0762
HIVE-1158,HIVE,1.0,1.0000,0.0564,0.1250,0.0051,0.0108,0.0045,1.0000,0.2287,0.0833,0.0103,1.0000,0.0747
HIVE-917,HIVE,1.0,1.0000,0.0241,0.2500,0.0053,0.0124,0.0071,0.9272,0.3371,0.0726,0.0156,1.0000,0.0741
HIVE-1136,HIVE,1.0,1.0000,0.0384,0.1000,0.0032,0.0108,0.0045,0.0000,0.0000,0.0000,0.0000,1.0000,0.0765
HIVE-1134,HIVE,1.0,1.0000,0.1151,0.1818,0.0125,0.0099,0.0045, , , , , , 
HIVE-1182,HIVE,1.0,1.0000,0.0515,0.1111,0.0048,0.0097,0.0051,1.0000,0.1372,0.0909,0.0068,1.0000,0.0794
HIVE-1032,HIVE,1.0,1.0000,0.0118,0.1429,0.0015,0.0110,0.0048,1.0000,0.2341,0.0659,0.0103,1.0000,0.0783
HIVE-1184,HIVE,1.0,1.0000,0.0234,0.1000,0.0023,0.0115,0.0047,1.0000,0.2008,0.1702,0.0101,1.0000,0.0779
HIVE-1193,HIVE,1.0,1.0000,0.0681,0.1429,0.0072,0.0100,0.0053,1.0000,0.2523,0.0968,0.0126,1.0000,0.0778
HIVE-1200,HIVE,1.0,1.0000,0.0850,0.2000,0.0083,0.0105,0.0046,1.0000,0.2472,0.0800,0.0144,1.0000,0.0772
HIVE-259,HIVE,1.0,1.0000,0.1075,0.1667,0.0141,0.0132,0.0052,0.0000,0.0000,0.0000,0.0000,1.0000,0.0782
HIVE-1207,HIVE,0.0,1.0000,0.1688,0.2222,0.0172,0.0106,0.0049,1.0000,0.0417,0.0606,0.0022,1.0000,0.0786
HIVE-1197,HIVE,1.0,1.0000,0.0906,0.1538,0.0089,0.0084,0.0045,0.8729,0.0050,0.0185,0.0001,1.0000,0.0784
HIVE-1212,HIVE,1.0,0.0000,0.0000,0.0000,0.0000,0.0110,0.0042,1.0000,0.1719,0.0638,0.0073,1.0000,0.0758
HIVE-1242,HIVE,1.0,1.0000,0.2056,0.2222,0.0232,0.0104,0.0048, , , , , , 
HIVE-1238,HIVE,1.0,1.0000,0.0264,0.1429,0.0027,0.0083,0.0053,1.0000,0.1525,0.0857,0.0080,1.0000,0.0808
HIVE-1244,HIVE,0.0,1.0000,0.0358,0.1667,0.0044,0.0099,0.0049,1.0000,0.0273,0.1000,0.0016,1.0000,0.0818
HIVE-1246,HIVE,1.0,1.0000,0.0486,0.1250,0.0046,0.0105,0.0047,1.0000,0.1209,0.0889,0.0067,1.0000,0.0800
HIVE-1247,HIVE,1.0,1.0000,0.0056,0.1429,0.0008,0.0098,0.0051,1.0000,0.1884,0.1111,0.0097,1.0000,0.0800
HIVE-1252,HIVE,1.0,1.0000,0.0221,0.1429,0.0024,0.0266,0.0048,1.0000,0.2500,0.0877,0.0136,1.0000,0.0792
HIVE-1220,HIVE,1.0,0.7071,0.0109,0.1429,0.0017,0.0093,0.0047,1.0000,0.3835,0.0769,0.0214,1.0000,0.0789
HIVE-1257,HIVE,1.0,1.0000,0.0642,0.1250,0.0066,0.0079,0.0041,0.0000,0.0000,0.0000,0.0000,1.0000,0.0787
HIVE-1273,HIVE,1.0,1.0000,0.0109,0.2000,0.0020,0.0127,0.0056, , , , , , 
HIVE-1274,HIVE,1.0,1.0000,0.2471,0.1667,0.0216,0.0086,0.0044, , , , , , 
HIVE-1275,HIVE,1.0,0.0000,0.0000,0.0000,0.0000,0.0133,0.0064,1.0000,0.0406,0.1579,0.0024,1.0000,0.0884
HIVE-1277,HIVE,0.0,1.0000,0.2220,0.1176,0.0159,0.0090,0.0044,1.0000,0.2999,0.0658,0.0131,1.0000,0.0875
HIVE-1253,HIVE,1.0,1.0000,0.0252,0.0833,0.0019,0.0137,0.0043,1.0000,0.1364,0.0526,0.0063,1.0000,0.0873
HIVE-1272,HIVE,1.0,1.0000,0.1421,0.5000,0.0250,0.0163,0.0056,1.0000,0.2399,0.0600,0.0119,1.0000,0.0869
HIVE-1276,HIVE,1.0,1.0000,0.0159,0.3333,0.0031,0.0193,0.0077,1.0000,0.1772,0.1176,0.0092,1.0000,0.0875
HIVE-1290,HIVE,1.0,1.0000,0.2019,0.3750,0.0252,0.0369,0.0046,1.0000,0.1365,0.0714,0.0064,1.0000,0.0869
HIVE-1291,HIVE,1.0,1.0000,0.0157,0.1429,0.0019,0.0104,0.0051,1.0000,0.2603,0.0481,0.0064,1.0000,0.0856
HIVE-1280,HIVE,1.0,1.0000,0.0245,0.1250,0.0030,0.0112,0.0052, , , , , , 
HIVE-1011,HIVE,0.0,1.0000,0.0082,0.0833,0.0008,0.0143,0.0047,1.0000,0.2664,0.0588,0.0145,1.0000,0.0899
HIVE-1296,HIVE,0.0,1.0000,0.0259,0.0909,0.0022,0.0078,0.0041,1.0000,0.0422,0.0909,0.0022,1.0000,0.0916
HIVE-1300,HIVE,1.0,1.0000,0.1043,0.2308,0.0136,0.0162,0.0049,1.0000,0.1016,0.1765,0.0053,1.0000,0.0905
HIVE-1295,HIVE,1.0,1.0000,0.0722,0.1429,0.0080,0.0124,0.0050,1.0000,0.3482,0.1013,0.0159,1.0000,0.0894
HIVE-1311,HIVE,1.0,1.0000,0.0724,0.2500,0.0076,0.0123,0.0050,1.0000,0.2620,0.0714,0.0126,1.0000,0.0892
HIVE-1306,HIVE,1.0,1.0000,0.0051,0.2000,0.0010,0.0252,0.0073,1.0000,0.2550,0.1136,0.0140,1.0000,0.0889
HIVE-1260,HIVE,1.0,1.0000,0.0529,0.1000,0.0049,0.0146,0.0048,1.0000,0.1267,0.0847,0.0059,1.0000,0.0882
HIVE-1321,HIVE,1.0,1.0000,0.0187,0.1667,0.0019,0.0112,0.0045,1.0000,0.1841,0.0444,0.0068,1.0000,0.0877
HIVE-1330,HIVE,1.0,1.0000,0.0352,0.1111,0.0033,0.0096,0.0045, , , , , , 
HIVE-1331,HIVE,1.0,1.0000,0.2185,0.1818,0.0207,0.0083,0.0043,1.0000,0.2230,0.0833,0.0129,1.0000,0.0928
HIVE-1328,HIVE,1.0,1.0000,0.0831,0.3000,0.0091,0.0413,0.0048,1.0000,0.1927,0.0761,0.0090,1.0000,0.0913
HIVE-1329,HIVE,1.0,1.0000,0.0163,0.0714,0.0015,0.0082,0.0038,1.0000,0.0412,0.0769,0.0018,1.0000,0.0935
HIVE-1317,HIVE,1.0,1.0000,0.0901,0.2727,0.0086,0.0121,0.0048,1.0000,0.1621,0.0667,0.0067,1.0000,0.0906
HIVE-1116,HIVE,1.0,1.0000,0.0855,0.2222,0.0094,0.0077,0.0044,1.0000,0.3000,0.0678,0.0151,1.0000,0.0900
HIVE-1322,HIVE,1.0,1.0000,0.0049,0.0556,0.0003,0.0088,0.0048,1.0000,0.0919,0.0426,0.0029,1.0000,0.0898
HIVE-1341,HIVE,1.0,1.0000,0.0485,0.0833,0.0036,0.0120,0.0045,1.0000,0.1415,0.0811,0.0074,1.0000,0.0897
HIVE-801,HIVE,1.0,0.0000,0.0000,0.0000,0.0000,0.0309,0.0079,1.0000,0.1298,0.0488,0.0051,1.0000,0.0887
HIVE-1029,HIVE,1.0,1.0000,0.1666,0.1667,0.0184,0.0134,0.0053,1.0000,0.1686,0.1250,0.0092,1.0000,0.0911
HIVE-1349,HIVE,1.0,1.0000,0.1700,0.2000,0.0155,0.0281,0.0049,1.0000,0.3476,0.0517,0.0096,1.0000,0.0881
HIVE-1351,HIVE,1.0,0.0000,0.0000,0.0000,0.0000,0.0272,0.0077,1.0000,0.0629,0.1111,0.0033,1.0000,0.0908
HIVE-1352,HIVE,1.0,1.0000,0.0564,0.1333,0.0039,0.0087,0.0041,1.0000,0.1370,0.0833,0.0054,1.0000,0.0885
HIVE-1354,HIVE,1.0,1.0000,0.0874,0.1667,0.0091,0.0088,0.0048,1.0000,0.2035,0.0959,0.0102,1.0000,0.0869
HIVE-1357,HIVE,1.0,1.0000,0.0329,0.1250,0.0030,0.0132,0.0051,0.8944,0.1711,0.0588,0.0080,1.0000,0.0865
HIVE-1365,HIVE,1.0,1.0000,0.0333,0.1000,0.0028,0.0087,0.0046, , , , , , 
HIVE-1355,HIVE,0.0,1.0000,0.1229,0.4286,0.0163,0.0170,0.0051,1.0000,0.1438,0.0606,0.0056,1.0000,0.0903
HIVE-1377,HIVE,1.0,1.0000,0.0312,0.1429,0.0030,0.0136,0.0048,1.0000,0.3583,0.0833,0.0152,1.0000,0.0902
HIVE-1348,HIVE,1.0,1.0000,0.0046,0.1250,0.0006,0.0097,0.0048,1.0000,0.2644,0.0833,0.0125,1.0000,0.0901
HIVE-1403,HIVE,1.0,1.0000,0.0230,0.1000,0.0021,0.0097,0.0046,1.0000,0.1617,0.0857,0.0058,1.0000,0.0896
HIVE-1179,HIVE,1.0,1.0000,0.0904,0.5000,0.0177,0.0136,0.0064,1.0000,0.0699,0.0370,0.0019,1.0000,0.0896
HIVE-1255,HIVE,0.0,1.0000,0.0997,0.1818,0.0081,0.0109,0.0041,1.0000,0.0772,0.0909,0.0038,1.0000,0.0898
HIVE-1410,HIVE,0.0,1.0000,0.1128,0.2222,0.0121,0.0104,0.0048,1.0000,0.2172,0.0625,0.0098,1.0000,0.0887
HIVE-543,HIVE,1.0,1.0000,0.0489,0.2222,0.0047,0.0094,0.0048,1.0000,0.1364,0.0571,0.0058,1.0000,0.0888
HIVE-1383,HIVE,1.0,1.0000,0.0169,0.1250,0.0018,0.0088,0.0056,1.0000,0.0384,0.0556,0.0013,1.0000,0.0889
HIVE-1418,HIVE,1.0,1.0000,0.1807,0.5000,0.0236,0.0102,0.0048,1.0000,0.0548,0.1111,0.0025,1.0000,0.0886
HIVE-1412,HIVE,1.0,1.0000,0.0457,0.2000,0.0065,0.0127,0.0054,1.0000,0.2634,0.0938,0.0146,1.0000,0.0877
HIVE-1359,HIVE,1.0,1.0000,0.0045,0.0833,0.0004,0.0219,0.0065,1.0000,0.3224,0.0769,0.0146,1.0000,0.0871
HIVE-1394,HIVE,1.0,1.0000,0.2033,0.1818,0.0192,0.0122,0.0047,1.0000,0.3008,0.1045,0.0130,1.0000,0.0867
HIVE-1176,HIVE,1.0,1.0000,0.2067,0.1818,0.0205,0.0079,0.0044,1.0000,0.2185,0.1325,0.0134,1.0000,0.0862
HIVE-1405,HIVE,1.0,1.0000,0.0758,0.2308,0.0061,0.0385,0.0043,1.0000,0.4096,0.0789,0.0170,1.0000,0.0861
HIVE-1387,HIVE,1.0,1.0000,0.1578,0.1250,0.0161,0.0132,0.0047,1.0000,0.1390,0.1250,0.0083,1.0000,0.0873
HIVE-1440,HIVE,1.0,1.0000,0.1933,0.2857,0.0272,0.0108,0.0049,1.0000,0.2101,0.0952,0.0092,1.0000,0.0857
HIVE-1447,HIVE,0.0,1.0000,0.0262,0.1429,0.0027,0.0113,0.0052,1.0000,0.1483,0.0500,0.0046,1.0000,0.0848
HIVE-1454,HIVE,1.0,1.0000,0.0665,0.3000,0.0065,0.0085,0.0045,1.0000,0.2461,0.0857,0.0110,1.0000,0.0850
HIVE-1305,HIVE,1.0,1.0000,0.0775,0.1667,0.0085,0.0221,0.0058,1.0000,0.2991,0.1200,0.0133,1.0000,0.0847
HIVE-287,HIVE,1.0,1.0000,0.0403,0.1250,0.0037,0.0090,0.0042,1.0000,0.2272,0.0909,0.0122,1.0000,0.0850
HIVE-1056,HIVE,1.0,1.0000,0.1860,0.2857,0.0232,0.0083,0.0049,1.0000,0.1508,0.1200,0.0088,1.0000,0.0839
HIVE-1428,HIVE,1.0,1.0000,0.0378,0.1176,0.0031,0.0094,0.0041,1.0000,0.2514,0.0579,0.0106,1.0000,0.0834
HIVE-1469,HIVE,1.0,1.0000,0.0085,0.1250,0.0008,0.0100,0.0041,1.0000,0.0180,0.0741,0.0009,1.0000,0.0833
HIVE-1471,HIVE,1.0,1.0000,0.0493,0.1111,0.0051,0.0134,0.0049,1.0000,0.1919,0.1500,0.0127,1.0000,0.0832
HIVE-1455,HIVE,1.0,1.0000,0.2186,0.7143,0.0308,0.0096,0.0047, , , , , , 
HIVE-1464,HIVE,1.0,1.0000,0.0295,0.1667,0.0034,0.0092,0.0054,1.0000,0.2022,0.0800,0.0096,1.0000,0.0866
HIVE-1229,HIVE,1.0,1.0000,0.0294,0.1250,0.0030,0.0105,0.0050,1.0000,0.3737,0.0606,0.0144,1.0000,0.0863
HIVE-1492,HIVE,1.0,1.0000,0.0583,0.1667,0.0051,0.0131,0.0048,1.0000,0.1222,0.0909,0.0066,1.0000,0.0859
HIVE-1126,HIVE,1.0,1.0000,0.0684,0.0714,0.0042,0.0112,0.0046,1.0000,0.2708,0.0667,0.0120,1.0000,0.0852
HIVE-1422,HIVE,1.0,1.0000,0.0213,0.1111,0.0018,0.0550,0.0047,1.0000,0.3111,0.0704,0.0108,1.0000,0.0848
HIVE-1414,HIVE,1.0,1.0000,0.0071,0.0909,0.0007,0.0117,0.0048,1.0000,0.1317,0.0588,0.0049,1.0000,0.0865
HIVE-1413,HIVE,1.0,1.0000,0.0123,0.1429,0.0014,0.0106,0.0056,1.0000,0.0952,0.1429,0.0057,1.0000,0.0846
HIVE-1509,HIVE,1.0,1.0000,0.0702,0.2000,0.0076,0.0084,0.0051, , , , , , 
HIVE-1514,HIVE,1.0,1.0000,0.0360,0.0909,0.0030,0.0399,0.0046, , , , , , 
HIVE-1524,HIVE,1.0,1.0000,0.0232,0.1250,0.0023,0.0282,0.0050,1.0000,0.2229,0.0652,0.0096,1.0000,0.0918
HIVE-1495,HIVE,1.0,1.0000,0.0098,0.1000,0.0010,0.0090,0.0046,1.0000,0.2634,0.1429,0.0183,1.0000,0.0921
